sample,pop,leaf_length,leaf_width,upper_leaf_angle,leaf_angle_boxcox_transformed
Z003E0078,3,899.6547,96.0335,68.6411,11846601.85
Z003E0079,3,866.5572,87.0306,73.3856,15675594.43
Z003E0080,3,813.0221,88.5351,69.2634,12303196.9
Z003E0081,3,841.0443,85.7218,68.8818,12021650.79
Z003E0082,3,900.722,86.1522,74.8584,17036681.86
Z003E0083,3,923.146,108.0027,68.4528,11711019.17
Z003E0084,3,894.9047,86.6251,59.7421,6620685.854
Z003E0085,3,841.266,84.5434,69.9644,12833450.68
Z003E0086,3,824.4796,82.1264,61.4485,7449956.048
Z003E0087,3,892.5901,80.9357,68.7683,11938864.39
Z003E0088,3,845.2552,90.6218,70.4322,13196864.61
Z003E0089,3,904.3507,106.9833,69.3913,12398676.13
Z003E0090,3,782.9287,102.9577,77.9744,20211638.31
Z003E0091,3,821.014,103.3397,71.7743,14283072.23
Z003E0092,3,815.8253,87.3925,71.0512,13689720.62
Z003E0093,3,833.0696,110.4901,76.4875,18645069.56
Z003E0094,3,894.2099,98.8515,71.1141,13740575.45
Z003E0095,3,890.4321,90.7208,73.047,15374745.93
Z003E0096,3,803.7871,95.9865,77.4275,19624228.36
Z003E0097,3,876.2229,115.8403,70.5646,13301128.7
Z003E0098,3,811.5947,108.9655,72.5206,14915789.05
Z003E0099,3,870.4118,96.3693,72.3329,14754687.07
Z003E0100,3,805.2593,106.0272,69.8896,12776055.91
Z003E0101,3,807.496,80.9864,71.3504,13932910.96
Z003E0102,3,847.4776,89.2162,64.7669,9286836.74
Z003E0103,3,810.7433,95.391,67.9074,11324971.29
Z003E0104,3,847.2513,107.2937,70.0539,12902382.64
Z003E0105,3,848.7936,100.4032,70.5592,13296864.01
Z003E0106,3,862.2358,100.3521,62.5304,8015227.508
Z003E0107,3,784.9566,82.8167,72.1777,14622483.15
Z003E0108,3,779.9329,96.2739,73.4124,15699596.36
Z003E0109,3,809.5776,107.6274,71.2819,13876946.02
Z003E0110,3,782.5376,97.5181,68.3837,11661562.23
Z003E0111,3,814.0813,100.3132,74.618,16808595.75
Z003E0112,3,812.6971,98.4761,76.761,18926034.77
Z003E0113,3,802.0008,75.5311,77.1613,19343058.85
Z003E0114,3,848.5898,104.8515,72.3063,14731964.04
Z003E0115,3,884.663,101.8885,70.6185,13343753.72
Z003E0116,3,870.958,116.4278,73.9845,16218673.56
Z003E0117,3,813.5269,90.1731,69.0756,12164017.11
Z003E0118,3,846.215,104.8288,71.0464,13685845.7
Z003E0119,3,783.4671,89.5578,74.5983,16790008.45
Z003E0120,3,851.989,107.945,55.9675,5036521.561
Z003E0121,3,820.0527,85.3904,74.5338,16729261.03
Z003E0122,3,843.4646,107.3853,75.7708,17923861.28
Z003E0123,3,828.2783,113.3386,70.729,13431464.06
Z003E0124,3,803.4225,102.15,70.6213,13345970.84
Z003E0125,3,926.4559,102.9259,73.8078,16056976.75
Z003E0126,3,831.6852,101.2275,65.9453,10015691.8
Z003E0127,3,848.8281,103.6104,67.6427,11141140.6
Z003E0128,3,865.0356,95.4159,75.1428,17309548.5
Z003E0129,3,843.034,104.7687,71.7569,14268568.52
Z003E0130,3,825.2565,88.991,66.9304,10657729.47
Z003E0131,3,906.6233,95.5884,73.439,15723446.82
Z003E0132,3,762.0434,98.7977,69.1256,12200954.73
Z003E0133,3,833.6216,102.867,71.4934,14050296.56
Z003E0134,3,806.375,95.123,76.07,18222311.04
Z003E0135,3,912.798,98.5622,75.3308,17491742.58
Z003E0136,3,888.9938,102.7228,74.2851,16496595.36
Z003E0137,3,807.7328,89.0597,66.1655,10156579.24
Z003E0138,3,789.2108,95.6589,71.9257,14409745.44
Z003E0139,3,879.6157,96.0929,72.611,14993855.04
Z003E0140,3,880.4193,96.4067,69.291,12323753.18
Z003E0141,3,888.3571,92.0291,77.6254,19835265.37
Z003E0142,3,806.7701,82.643,70.5463,13286680.35
Z003E0143,3,864.2876,101.6146,74.3738,16579292.12
Z003E0144,3,905.0428,101.7306,71.3346,13919987.04
Z003E0145,3,807.9861,90.3761,74.7342,16918551.46
Z003E0146,3,822.0223,99.0372,63.2953,8434157.574
Z003E0147,3,815.8317,87.1569,74.3101,16519871.5
Z003E0148,3,762.4882,90.2601,70.7431,13442687.56
Z003E0149,3,780.1499,92.3061,68.175,11513154.32
Z003E0150,3,842.423,89.8662,71.9012,14389189.02
Z003E0151,3,782.0228,96.3287,78.863,21194493.46
Z003E0152,3,793.5392,93.1547,70.712,13417941.68
Z003E0153,3,825.6777,95.4166,75.7335,17886917.39
Z003E0154,3,861.7718,91.3366,76.9488,19120819.24
Z003E0155,3,823.2868,96.2507,71.5757,14118195.34
Z003E0156,3,821.3859,93.76,70.9629,13618571.75
Z003E0157,3,788.034,102.5966,70.4246,13190898.61
Z003E0158,3,772.5825,87.9441,69.8347,12734055.12
Z003E0160,3,833.6485,106.7026,72.0348,14501556.03
Z003E0161,3,924.5188,107.1753,74.173,16392532.01
Z003E0163,3,852.0958,93.6964,71.4526,14016728.26
Z003E0164,3,841.9886,101.9811,73.4799,15760172.95
Z003E0166,3,744.8964,94.7314,65.3907,9667440.558
Z003E0167,3,805.527,81.5545,67.7092,11187108.7
Z003E0168,3,812.0982,84.4173,76.7805,18946189.4
Z003E0169,3,769.4327,101.0325,71.429,13997339.19
Z003E0171,3,785.4226,103.1521,71.4263,13995122.25
Z003E0172,3,857.4483,91.2986,74.9556,17129568.93
Z003E0173,3,889.397,102.9603,71.1307,13754020.55
Z003E0174,3,841.4379,99.7265,77.5849,19791936.95
Z003E0175,3,773.4956,106.0736,72.6306,15010821.81
Z003E0176,3,869.2138,91.7503,73.6456,15909631.94
Z003E0177,3,864.6893,97.3028,68.7875,11952838.19
Z003E0178,3,888.9338,103.0899,70.4044,13175051.58
Z003E0179,3,784.045,92.0567,69.5155,12491932.14
Z003E0180,3,829.3888,95.2952,70.5655,13301839.58
Z003E0181,3,820.0405,99.0047,70.8808,13552671.52
Z003E0182,3,911.8432,113.2628,65.4726,9718278.99
Z003E0183,3,800.0645,98.2994,55.6662,4923877.519
Z003E0184,3,851.8643,85.3378,74.8877,17064641.29
Z003E0185,3,796.6024,85.0933,72.4073,14818384.91
Z003E0186,3,852.6908,95.8361,74.9006,17076962.14
Z003E0187,3,785.2959,98.5963,68.7421,11919816.05
Z003E0188,3,836.5013,102.4815,71.5117,14065372.81
Z003E0189,3,807.9783,85.9496,70.0071,12866302.71
Z003E0190,3,805.1446,88.5217,65.4233,9687652.294
Z003E0191,3,875.675,98.3562,69.2516,12294416.32
Z003E0192,3,861.6166,96.0641,71.7841,14291245.92
Z003E0193,3,865.1952,103.0809,69.7895,12699554.2
Z003E0194,3,852.4788,88.2301,70.7711,13464996.52
Z003E0195,3,736.9124,111.8841,73.2004,15510493.06
Z003E0196,3,804.7758,84.9059,70.7337,13435204.44
Z003E0197,3,767.2426,100.2698,69.862,12754927.59
Z003E0198,3,821.3293,74.8952,73.252,15556359.53
Z003E0199,3,733.9953,102.596,74.4108,16613881.08
Z003E0200,3,827.3287,91.1308,77.0946,19273091.14
Z004E0001,4,781.0248,90.4899,70.4831,13236874.11
Z004E0002,4,745.0743,87.3499,68.0816,11447204.75
Z004E0003,4,814.9012,88.8169,70.215,13027170.16
Z004E0004,4,793.3496,90.8786,71.5381,14087143.83
Z004E0005,4,764.2868,79.3369,75.2691,17431787.87
Z004E0006,4,864.2087,93.9559,70.258,13060632.63
Z004E0008,4,829.941,93.1637,66.7147,10514542.52
Z004E0009,4,800.4943,98.7486,72.6757,15049918.2
Z004E0010,4,780.0127,97.9181,66.1758,10163206.07
Z004E0011,4,804.6257,84.355,63.1746,8366968.073
Z004E0012,4,858.9692,87.3055,60.3431,6904286.001
Z004E0013,4,893.7157,92.0709,72.2482,14682424.83
Z004E0014,4,749.6642,85.8496,68.3537,11640139.9
Z004E0015,4,780.9268,96.4363,67.4719,11023734.1
Z004E0016,4,840.0411,86.2069,75.2001,17364925.1
Z004E0017,4,748.5946,92.8937,69.8579,12751791.24
Z004E0018,4,757.5029,84.6219,67.6169,11123345.14
Z004E0019,4,786.4446,84.9475,71.3798,13956983.57
Z004E0020,4,801.3414,90.7459,67.1898,10831886.34
Z004E0021,4,739.8259,96.5752,61.4425,7446908.355
Z004E0022,4,742.6132,85.4633,63.5484,8576382.902
Z004E0023,4,917.3103,97.5252,71.2533,13853630.35
Z004E0024,4,701.6358,98.6117,60.0954,6786303.443
Z004E0025,4,835.2017,100.5378,71.8314,14330746.6
Z004E0026,4,781.3206,92.3712,64.3129,9017089.321
Z004E0027,4,764.3003,87.1405,64.3793,9056164.114
Z004E0028,4,867.1342,95.2719,76.9587,19131129.61
Z004E0029,4,784.1958,88.6098,63.9469,8804005.48
Z004E0030,4,773.7728,87.0206,72.0096,14480310.11
Z004E0031,4,786.8769,82.3601,64.4838,9117920.777
Z004E0032,4,747.1367,83.9941,72.3008,14727269
Z004E0033,4,779.795,97.5314,68.68,11874759.53
Z004E0034,4,770.5787,83.7779,61.4322,7441678.697
Z004E0035,4,847.1277,90.0877,75.2379,17401530.04
Z004E0036,4,709.2597,84.021,67.9142,11329724.02
Z004E0037,4,722.8765,84.5682,70.8952,13564212.55
Z004E0038,4,877.0552,101.0012,75.2756,17438096.62
Z004E0039,4,745.2267,88.2486,70.8885,13558841.84
Z004E0040,4,722.1176,89.0223,67.8239,11266734.19
Z004E0042,4,891.506,97.5931,70.1514,12977796.55
Z004E0043,4,833.6419,86.796,73.7835,16034836.38
Z004E0044,4,911.8615,100.049,75.794,17946869.07
Z004E0045,4,730.2046,83.2052,77.4564,19654939.7
Z004E0046,4,822.7592,86.7404,67.4966,11040654.14
Z004E0047,4,785.6247,83.1177,66.591,10433091.03
Z004E0048,4,783.5116,93.8364,62.5667,8034742.957
Z004E0049,4,794.5862,90.2221,70.7959,13484779.42
Z004E0050,4,739.0944,89.376,71.5176,14070236.08
Z004E0051,4,735.9248,93.1679,73.8083,16057432.56
Z004E0052,4,760.338,85.0321,68.746,11922650.02
Z004E0053,4,863.5262,104.3795,71.1638,13780859.66
Z004E0054,4,818.0424,100.5405,71.3425,13926447.85
Z004E0056,4,863.0415,103.8802,72.3897,14803297.73
Z004E0057,4,805.927,97.8536,72.0055,14476855.67
Z004E0058,4,808.0086,86.0358,67.4294,10994666.88
Z004E0059,4,807.9746,95.0647,71.279,13874580.48
Z004E0060,4,786.1121,96.4275,72.2956,14722831.1
Z004E0061,4,692.9511,94.0177,70.2611,13063047.57
Z004E0062,4,715.0255,80.2652,69.7529,12671669.8
Z004E0063,4,804.1247,84.2038,74.2853,16496781.47
Z004E0064,4,812.2269,88.7102,76.0375,18189710.67
Z004E0065,4,830.0222,98.7426,72.6568,15033524.7
Z004E0066,4,785.6672,90.2486,69.6395,12585569.76
Z004E0067,4,788.8503,85.871,72.362,14779576.27
Z004E0068,4,779.3252,85.4254,70.6523,13370536.33
Z004E0069,4,846.708,97.1669,60.6401,7047802.319
Z004E0070,4,697.4441,83.1111,64.8815,9355887.759
Z004E0071,4,740.2118,86.5444,72.5482,14939590.46
Z004E0072,4,749.6523,85.5377,71.5052,14060016.45
Z004E0073,4,865.9128,105.5277,68.1266,11478943.16
Z004E0074,4,745.7106,88.093,75.6045,17759595.77
Z004E0075,4,734.0537,93.6091,64.5422,9152572.955
Z004E0076,4,751.4612,92.047,69.3675,12380866.51
Z004E0077,4,753.6534,80.1254,67.1304,10791816.29
Z004E0078,4,817.945,88.8504,75.4203,17578989.81
Z004E0079,4,776.6533,85.636,60.3086,6887760.323
Z004E0080,4,789.3622,81.8836,70.3574,13138235.89
Z004E0081,4,707.4681,89.7412,72.3282,14750670.16
Z004E0082,4,799.1201,87.4113,66.3221,10257688.77
Z004E0083,4,789.5863,98.1315,75.3723,17532156.91
Z004E0084,4,816.1952,83.0162,67.3325,10928611.83
Z004E0085,4,767.4268,84.5628,70.5902,13321360.66
Z004E0086,4,807.2057,93.1095,71.8905,14380218.33
Z004E0087,4,793.3044,85.7936,70.3175,13107043.23
Z004E0088,4,837.9606,86.9716,68.9167,12047194.33
Z004E0089,4,740.3705,88.5553,63.648,8632849.246
Z004E0090,4,713.6817,84.646,69.4157,12416954.98
Z004E0091,4,825.4406,88.3142,61.9261,7695615.476
Z004E0092,4,846.1803,94.0235,73.7926,16043124.91
Z004E0093,4,900.1246,96.7097,68.9271,12054814.15
Z004E0094,4,799.2119,90.7222,70.2627,13064294.12
Z004E0095,4,776.4787,100.3961,76.5883,18748248.75
Z004E0096,4,790.9569,85.0009,63.6822,8652303.423
Z004E0097,4,760.2447,93.6088,78.094,20341861.48
Z004E0098,4,831.5916,93.817,76.3498,18504818.79
Z004E0099,4,824.6308,86.4553,75.412,17570884.82
Z004E0100,4,845.1773,88.4281,70.0578,12905392.78
Z004E0101,4,723.8375,89.2687,70.1748,12995945.71
Z004E0102,4,707.5641,83.7624,73.0003,15333600.21
Z004E0103,4,740.8208,91.4552,72.6906,15062851.77
Z004E0104,4,903.7902,97.5461,66.3241,10258985.02
Z004E0105,4,826.6213,93.0872,72.294,14721465.79
Z004E0106,4,803.6338,94.1704,66.5994,10438606.84
Z004E0107,4,742.7459,106.2403,73.8237,16071476.25
Z004E0108,4,736.482,92.9016,72.0057,14477024.17
Z004E0109,4,793.7501,90.248,74.2601,16473344.21
Z004E0110,4,684.5571,89.8198,71.3567,13938066.71
Z004E0111,4,703.9785,87.8583,71.711,14230362.53
Z004E0112,4,798.2576,96.5927,78.0365,20279174.71
Z004E0113,4,816.1648,90.1778,66.8204,10584524.53
Z004E0114,4,819.3482,80.2898,65.2165,9559981.518
Z004E0115,4,838.0118,96.365,70.642,13362370.43
Z004E0116,4,774.8527,89.7702,68.7265,11908485.28
Z004E0117,4,870.7223,94.3689,72.7377,15103791.39
Z004E0118,4,734.8335,89.182,60.0767,6777459.148
Z004E0120,4,726.4548,86.6538,69.1273,12202212.11
Z004E0121,4,880.7054,96.5369,74.2562,16469719.28
Z004E0122,4,742.0061,99.7604,65.1219,9502007.843
Z004E0123,4,740.6169,86.318,67.3501,10940586.93
Z004E0124,4,744.5164,82.3823,71.7372,14252161.19
Z004E0125,4,742.1595,85.8706,76.4366,18593132.74
Z004E0126,4,697.0292,83.3451,69.9301,12807107.64
Z004E0127,4,852.6144,102.4721,73.1615,15475983.56
Z004E0128,4,842.1223,93.1449,63.3521,8465917.93
Z004E0129,4,736.4502,99.0597,70.6328,13355079.83
Z004E0130,4,756.8092,87.0723,73.0455,15373423.03
Z004E0131,4,744.4867,88.5873,74.3923,16596579.74
Z004E0132,4,809.1233,84.1926,74.0279,16258577.5
Z004E0133,4,631.5643,80.3993,63.4536,8522899.447
Z004E0134,4,816.6259,95.0985,62.5182,8008676.707
Z004E0135,4,774.8416,83.5591,67.7685,11228221.47
Z004E0136,4,816.5804,90.143,72.0581,14521221.18
Z004E0137,4,868.703,101.2407,71.4699,14030954.41
Z004E0138,4,834.3992,92.4717,72.7928,15151792.13
Z004E0139,4,822.9221,97.0093,62.4053,7948248.157
Z004E0140,4,720.0479,91.2691,66.1878,10170930.8
Z004E0141,4,762.1717,96.3309,65.3225,9625260.959
Z004E0142,4,807.1586,84.6499,70.2687,13068969.5
Z004E0143,4,778.8321,94.2967,67.0673,10749374.02
Z004E0144,4,780.1947,82.5732,68.1086,11466239.76
Z004E0145,4,732.1187,86.4468,68.2004,11531139.14
Z004E0146,4,792.3588,93.7645,73.6785,15939435.2
Z004E0147,4,794.1656,90.6326,63.3853,8484524.198
Z004E0148,4,738.1822,88.2494,73.4196,15706049.4
Z004E0149,4,764.5085,92.4672,77.3175,19507668
Z004E0150,4,771.6992,94.7514,65.4351,9694976.123
Z004E0151,4,768.5911,101.9947,70.9221,13585791.89
Z004E0152,4,792.2216,87.2268,69.5732,12535437.61
Z004E0153,4,709.6869,91.6108,71.3599,13940686.06
Z004E0154,4,772.6516,102.142,76.2475,18401144.9
Z004E0155,4,721.2057,74.5778,69.3778,12388571.64
Z004E0156,4,802.2432,102.0648,69.9966,12858218.41
Z004E0157,4,818.8651,90.3169,70.7574,13454077.55
Z004E0158,4,823.4047,87.2978,67.755,11218851.8
Z004E0159,4,870.4522,94.5542,70.2952,13089634.32
Z004E0160,4,686.7512,84.9142,69.3564,12372567
Z004E0161,4,687.0807,87.5687,69.5502,12518081.94
Z004E0162,4,795.5247,87.2555,70.8132,13498592.68
Z004E0163,4,825.5845,84.5287,68.922,12051077.05
Z004E0164,4,745.0531,101.0572,71.8019,14306101.13
Z004E0165,4,800.4009,90.2068,67.9256,11337695.25
Z004E0166,4,754.8303,95.0502,73.3547,15647955.26
Z004E0167,4,762.7729,84.2677,67.7669,11227110.68
Z004E0168,4,895.6769,99.0908,74.5682,16761638.79
Z004E0169,4,828.1368,89.7973,73.2982,15597513.57
Z004E0170,4,854.888,97.3851,70.5722,13307132.62
Z004E0171,4,705.797,94.5534,71.6067,14143835.48
Z004E0172,4,837.4971,95.4315,69.9059,12788546.37
Z004E0173,4,825.6976,97.8533,72.8647,15214602.85
Z004E0174,4,785.6214,88.6415,70.4701,13226646.8
Z004E0175,4,729.1539,98.5606,70.2887,13084563.29
Z004E0176,4,904.3747,97.5232,76.4045,18560435.55
Z004E0177,4,844.6611,101.2932,67.5134,11052173.8
Z004E0178,4,815.1007,96.0035,72.5686,14957201.39
Z004E0179,4,837.1166,89.5123,68.3738,11654489.54
Z004E0180,4,720.8755,93.3611,68.5093,11751576.45
Z004E0181,4,700.2218,90.4592,76.287,18441122.83
Z004E0182,4,730.4266,86.7524,62.8922,8211357.987
Z004E0183,4,745.8529,90.3744,62.622,8064542.614
Z004E0184,4,819.7638,90.186,70.6792,13391880.72
Z004E0185,4,669.3478,91.0837,67.7612,11223154.17
Z004E0186,4,873.7598,101.7761,73.1313,15449232.45
Z004E0187,4,721.5582,98.9589,64.1218,8905347.642
Z004E0188,4,719.6422,105.4102,69.4542,12445838.32
Z004E0189,4,782.5192,98.9017,64.2442,8976796.278
Z004E0190,4,829.1608,92.6458,71.7896,14295834.76
Z004E0191,4,722.8613,91.6162,68.846,11995491.39
Z004E0192,4,738.0369,89.4673,72.8859,15233160.63
Z004E0193,4,791.0944,82.6694,70.2137,13026159.52
Z004E0194,4,707.4081,94.1085,68.9821,12095172.28
Z004E0195,4,723.868,104.5958,60.0273,6754137.285
Z004E0196,4,831.3379,100.5353,70.6317,13354208.34
Z004E0197,4,799.8547,89.5461,60.2884,6878098.407
Z004E0198,4,810.476,104.248,70.5208,13266567.34
Z004E0199,4,795.3136,93.6053,66.6626,10480177.97
Z004E0200,4,731.2694,86.0473,66.8639,10613427.85
Z005E0001,5,748.2041,93.1068,73.6898,15949681.38
Z005E0003,5,682.2886,91.4845,73.2243,15531724.59
Z005E0004,5,746.9768,80.9136,70.6657,13381165.61
Z005E0005,5,762.2564,90.6565,73.6922,15951858.21
Z005E0006,5,848.6988,86.3118,69.5426,12512351.04
Z005E0007,5,585.6533,93.7555,68.4009,11673857.89
Z005E0008,5,687.0181,87.9721,71.705,14225374.05
Z005E0009,5,705.0221,99.1994,74.5254,16721362.08
Z005E0010,5,813.9795,88.1467,73.7949,16045220.33
Z005E0011,5,718.4523,92.6545,71.2248,13830425.89
Z005E0012,5,667.0086,83.66,72.961,15299039.38
Z005E0013,5,699.88,91.7917,75.0616,17231304.53
Z005E0014,5,787.6042,93.632,67.1631,10813861.06
Z005E0015,5,799.6976,86.6185,70.5369,13279263.44
Z005E0016,5,784.1474,99.5353,69.4282,12426327.09
Z005E0017,5,824.7004,82.6762,76.0034,18155553.12
Z005E0018,5,813.6689,97.6845,75.2827,17444989.71
Z005E0019,5,735.3969,74.5017,66.5705,10419639.15
Z005E0020,5,785.7777,96.2321,73.9785,16213162.75
Z005E0021,5,717.1287,95.5215,68.6638,11863027.01
Z005E0022,5,751.4886,84.155,74.1075,16331959.6
Z005E0023,5,761.3397,92.2581,75.5782,17733722.86
Z005E0024,5,670.9457,94.5618,74.5256,16721550.11
Z005E0025,5,782.8177,89.4965,69.139,12210868.5
Z005E0027,5,758.3848,78.5295,71.2329,13837017.83
Z005E0028,5,734.8619,92.2055,71.3257,13912711.13
Z005E0029,5,773.4024,95.5661,72.9922,15326472.13
Z005E0032,5,735.4092,101.414,71.6897,14212659.44
Z005E0033,5,800.5828,84.9103,74.2896,16500783.22
Z005E0034,5,818.5389,89.1598,71.6922,14214736.4
Z005E0035,5,819.4011,99.5946,68.3424,11632078.6
Z005E0036,5,794.2052,90.8997,64.4809,9116202.642
Z005E0037,5,804.7284,85.3988,71.93,14413355.6
Z005E0038,5,764.8627,109.5128,73.1774,15490081.91
Z005E0039,5,852.0153,90.1172,67.0354,10727965.9
Z005E0040,5,769.0804,87.5814,64.9388,9390559.5
Z005E0042,5,784.7807,91.5574,78.8161,21141727.28
Z005E0043,5,872.6901,91.4254,73.2095,15518574.43
Z005E0044,5,752.2343,83.3801,54.2769,4429066.913
Z005E0045,5,801.6196,83.6925,73.1787,15491235.04
Z005E0046,5,802.7777,89.8371,76.8186,18985615.59
Z005E0047,5,760.8201,84.4411,75.6431,17797620.98
Z005E0048,5,772.7644,97.432,75.0341,17204866.79
Z005E0049,5,756.6057,94.3941,71.0281,13671080.23
Z005E0050,5,819.7486,81.623,69.9632,12832528.37
Z005E0051,5,809.7561,80.5186,64.013,8842201.968
Z005E0052,5,800.6396,87.4956,75.2562,17419272.57
Z005E0053,5,781.0339,95.0072,69.5219,12496752.02
Z005E0054,5,789.2729,89.963,73.5351,15809843.28
Z005E0055,5,705.9785,99.7859,74.7158,16901103.84
Z005E0056,5,784.519,86.9386,59.6515,6578715.259
Z005E0057,5,807.8943,88.5529,71.5194,14071720.04
Z005E0058,5,762.3352,81.775,66.0197,10063126.56
Z005E0059,5,771.8328,95.7546,70.225,13034946.3
Z005E0060,5,810.1783,84.4301,71.5495,14096552.89
Z005E0061,5,713.3484,79.1037,74.784,16965842.6
Z005E0062,5,694.7147,89.8798,70.005,12864685.54
Z005E0063,5,733.4303,84.0216,69.8328,12732603.42
Z005E0064,5,735.9437,88.0596,70.9999,13648350.63
Z005E0066,5,791.1183,89.5452,79.2577,21642545.05
Z005E0067,5,814.9921,84.8387,58.1701,5920746.693
Z005E0068,5,716.2323,92.6964,68.4738,11726081.09
Z005E0069,5,764.612,91.7238,74.7017,16887742.92
Z005E0070,5,788.9257,86.3915,68.5754,11799160.52
Z005E0071,5,828.2961,98.1317,73.0371,15366016.38
Z005E0072,5,703.4764,86.9464,70.8358,13516653.98
Z005E0073,5,731.9822,87.3989,73.3726,15663961.77
Z005E0074,5,757.759,95.0097,74.287,16498363.47
Z005E0075,5,738.8239,96.9428,71.8232,14323892.76
Z005E0076,5,793.9098,85.5735,66.7959,10568272.06
Z005E0077,5,784.9375,84.1779,68.7645,11936100.22
Z005E0078,5,741.9473,87.0126,72.1951,14637259.92
Z005E0079,5,740.2746,96.0799,75.2236,17387675.24
Z005E0080,5,733.6633,88.5216,70.3633,13142853.13
Z005E0081,5,732.2752,81.5896,70.9537,13611174.96
Z005E0082,5,712.8258,91.4074,74.2378,16452625.23
Z005E0083,5,764.2674,89.7233,71.8326,14331749.81
Z005E0084,5,643.4593,100.2959,71.6952,14217229.06
Z005E0085,5,820.4769,94.8813,70.6401,13360864.52
Z005E0087,5,723.149,88.066,73.7345,15990261.89
Z005E0088,5,735.1393,92.8614,73.2492,15553868
Z005E0089,5,796.6709,85.5133,66.8203,10584458.16
Z005E0090,5,812.8012,85.8296,59.5989,6554441.351
Z005E0091,5,720.7756,101.6195,72.4002,14812297.19
Z005E0092,5,813.7895,100.7328,69.8904,12776668.72
Z005E0093,5,742.7906,88.4176,71.851,14347139.08
Z005E0094,5,804.7046,91.8984,75.4957,17652748.75
Z005E0095,5,815.1974,94.0544,69.4126,12414631.53
Z005E0096,5,784.2063,88.5586,74.3298,16538230.7
Z005E0097,5,771.652,93.0041,67.4511,11009500.96
Z005E0098,5,839.2285,82.2946,72.4088,14819671.29
Z005E0099,5,731.1149,77.1421,67.2525,10874305.28
Z005E0100,5,722.8286,93.2127,71.1006,13729648.56
Z005E0101,5,755.3038,96.2635,74.3205,16529561.73
Z005E0102,5,756.9535,82.5663,73.9249,16163996.15
Z005E0103,5,805.0103,81.7873,72.4957,14894340.82
Z005E0104,5,793.228,100.0423,77.8639,20091888.44
Z005E0105,5,767.1339,94.2099,71.5987,14137215.28
Z005E0106,5,834.9903,89.7646,74.6177,16808312.57
Z005E0107,5,751.9101,87.5596,76.6659,18827976.04
Z005E0108,5,759.7814,85.9037,71.3064,13896942.98
Z005E0109,5,756.9601,88.4212,67.3127,10915151.77
Z005E0110,5,826.1081,88.6913,59.758,6628072.531
Z005E0111,5,685.9432,85.5046,74.09,16315805.02
Z005E0112,5,658.109,88.0529,66.8437,10599998.61
Z005E0113,5,764.0772,95.0885,73.0027,15335712.72
Z005E0114,5,707.8459,84.6634,72.1666,14613062.52
Z005E0115,5,737.9879,87.5374,72.7697,15131654.29
Z005E0116,5,764.1821,83.3673,62.2697,7876129.233
Z005E0117,5,705.0028,83.822,78.7105,21023285.12
Z005E0118,5,846.3015,82.8827,72.9143,15258048.05
Z005E0119,5,727.4839,105.433,69.4924,12474547.13
Z005E0120,5,780.8852,87.9502,75.7732,17926240.36
Z005E0121,5,710.559,87.6483,69.4617,12451470.9
Z005E0122,5,766.4178,101.8968,71.8381,14336348.55
Z005E0123,5,780.7689,82.584,71.266,13863980.13
Z005E0124,5,791.018,84.3519,76.9028,19072967.98
Z005E0125,5,764.8978,107.503,76.2678,18421682.27
Z005E0126,5,752.9038,79.6761,66.1303,10133957.02
Z005E0127,5,720.2288,95.3067,74.4049,16608361.86
Z005E0128,5,842.9374,93.8453,72.0017,14473654.56
Z005E0129,5,785.2176,89.5365,75.8761,18028469.51
Z005E0130,5,735.696,84.3476,69.9017,12785327.08
Z005E0131,5,810.9584,98.8576,75.6108,17765797.73
Z005E0133,5,669.6152,96.2358,76.8615,19030083.59
Z005E0134,5,835.4172,96.9755,71.1215,13746567.81
